classification,reporter_code,reporter_iso3,reporter,partner_code,partner_iso3,partner,partner_is_group,flow,year,cmd_code,trade_value,is_reported_api_field,is_aggregate_api_field,source_flag,fetched_at_utc
H4,608,PHL,Philippines,757,CHE,Switzerland,False,X,2017,8542,16413297.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,764,THA,Thailand,False,X,2017,8542,285328043.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,784,ARE,United Arab Emirates,False,X,2017,8542,10108.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,788,TUN,Tunisia,False,X,2017,8542,1845070.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,792,TUR,Türkiye,False,X,2017,8542,3800581.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,800,UGA,Uganda,False,X,2017,8542,210.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,804,UKR,Ukraine,False,X,2017,8542,7983.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,807,MKD,North Macedonia,False,X,2017,8542,106.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,818,EGY,Egypt,False,X,2017,8542,3382.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,826,GBR,United Kingdom,False,X,2017,8542,11771715.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,834,TZA,United Rep. of Tanzania,False,X,2017,8542,6516.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H4,608,PHL,Philippines,842,USA,USA,False,X,2017,8542,794200952.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,8,ALB,Albania,False,M,2022,8542,18309.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,12,DZA,Algeria,False,M,2022,8542,4010.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,20,AND,Andorra,False,M,2022,8542,339.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,32,ARG,Argentina,False,M,2022,8542,92596.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,36,AUS,Australia,False,M,2022,8542,1061483.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,40,AUT,Austria,False,M,2022,8542,50836328.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,56,BEL,Belgium,False,M,2022,8542,91914175.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,76,BRA,Brazil,False,M,2022,8542,3330167.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,96,BRN,Brunei Darussalam,False,M,2022,8542,420.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,100,BGR,Bulgaria,False,M,2022,8542,25390008.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,104,MMR,Myanmar,False,M,2022,8542,11017.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,116,KHM,Cambodia,False,M,2022,8542,6453.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,120,CMR,Cameroon,False,M,2022,8542,336.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,124,CAN,Canada,False,M,2022,8542,4538268.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,132,CPV,Cabo Verde,False,M,2022,8542,897.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,144,LKA,Sri Lanka,False,M,2022,8542,2914.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,156,CHN,China,False,M,2022,8542,1551573292.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,188,CRI,Costa Rica,False,M,2022,8542,34465.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,191,HRV,Croatia,False,M,2022,8542,525.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,203,CZE,Czechia,False,M,2022,8542,42175098.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,208,DNK,Denmark,False,M,2022,8542,642739.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,222,SLV,El Salvador,False,M,2022,8542,1743.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,233,EST,Estonia,False,M,2022,8542,2067.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,246,FIN,Finland,False,M,2022,8542,38931.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,251,FRA,France,False,M,2022,8542,105618355.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,276,DEU,Germany,False,M,2022,8542,372271308.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,300,GRC,Greece,False,M,2022,8542,798.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,344,HKG,"China, Hong Kong SAR",False,M,2022,8542,687246862.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,348,HUN,Hungary,False,M,2022,8542,206865.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,360,IDN,Indonesia,False,M,2022,8542,1094531.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,372,IRL,Ireland,False,M,2022,8542,21469088.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,376,ISR,Israel,False,M,2022,8542,61740359.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,380,ITA,Italy,False,M,2022,8542,176320485.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,392,JPN,Japan,False,M,2022,8542,1673443852.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,410,KOR,Rep. of Korea,False,M,2022,8542,3874873365.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,428,LVA,Latvia,False,M,2022,8542,2096.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,440,LTU,Lithuania,False,M,2022,8542,25286.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,442,LUX,Luxembourg,False,M,2022,8542,89.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,446,MAC,"China, Macao SAR",False,M,2022,8542,84043.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,458,MYS,Malaysia,False,M,2022,8542,732027092.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,470,MLT,Malta,False,M,2022,8542,2777726.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,480,MUS,Mauritius,False,M,2022,8542,53.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,484,MEX,Mexico,False,M,2022,8542,6213178.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,490,S19,"Other Asia, nes",False,M,2022,8542,3866647283.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,504,MAR,Morocco,False,M,2022,8542,261053.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,528,NLD,Netherlands,False,M,2022,8542,19453411.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,554,NZL,New Zealand,False,M,2022,8542,11268.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,562,NER,Niger,False,M,2022,8542,4392.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,579,NOR,Norway,False,M,2022,8542,11064330.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,616,POL,Poland,False,M,2022,8542,26233.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,620,PRT,Portugal,False,M,2022,8542,279813.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,642,ROU,Romania,False,M,2022,8542,271370.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,643,RUS,Russian Federation,False,M,2022,8542,2400815.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,654,SHN,Saint Helena,False,M,2022,8542,2249.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,699,IND,India,False,M,2022,8542,306557.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,702,SGP,Singapore,False,M,2022,8542,1452752151.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,703,SVK,Slovakia,False,M,2022,8542,209388.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,704,VNM,Viet Nam,False,M,2022,8542,5282912.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,705,SVN,Slovenia,False,M,2022,8542,216004.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,710,ZAF,South Africa,False,M,2022,8542,206018.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,724,ESP,Spain,False,M,2022,8542,128483.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,752,SWE,Sweden,False,M,2022,8542,109194.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,757,CHE,Switzerland,False,M,2022,8542,13624645.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,764,THA,Thailand,False,M,2022,8542,600941466.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,784,ARE,United Arab Emirates,False,M,2022,8542,292.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,792,TUR,Türkiye,False,M,2022,8542,1400.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,804,UKR,Ukraine,False,M,2022,8542,2310.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,818,EGY,Egypt,False,M,2022,8542,146.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,826,GBR,United Kingdom,False,M,2022,8542,74843887.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,842,USA,USA,False,M,2022,8542,1729586393.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,32,ARG,Argentina,False,X,2022,8542,19064.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,36,AUS,Australia,False,X,2022,8542,10646237.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,40,AUT,Austria,False,X,2022,8542,101982048.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,50,BGD,Bangladesh,False,X,2022,8542,4276.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,56,BEL,Belgium,False,X,2022,8542,79612931.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,70,BIH,Bosnia Herzegovina,False,X,2022,8542,29003.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,76,BRA,Brazil,False,X,2022,8542,17925427.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,90,SLB,Solomon Isds,False,X,2022,8542,12159.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,96,BRN,Brunei Darussalam,False,X,2022,8542,5649.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,100,BGR,Bulgaria,False,X,2022,8542,69452196.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,104,MMR,Myanmar,False,X,2022,8542,13001.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,116,KHM,Cambodia,False,X,2022,8542,579808.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,120,CMR,Cameroon,False,X,2022,8542,7480.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,124,CAN,Canada,False,X,2022,8542,36523074.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,144,LKA,Sri Lanka,False,X,2022,8542,2158.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,152,CHL,Chile,False,X,2022,8542,5263.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,156,CHN,China,False,X,2022,8542,3709961001.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,170,COL,Colombia,False,X,2022,8542,65092.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,188,CRI,Costa Rica,False,X,2022,8542,631309.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,191,HRV,Croatia,False,X,2022,8542,11775.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,196,CYP,Cyprus,False,X,2022,8542,797336.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,203,CZE,Czechia,False,X,2022,8542,67073646.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,208,DNK,Denmark,False,X,2022,8542,9403139.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,214,DOM,Dominican Rep.,False,X,2022,8542,11406.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,233,EST,Estonia,False,X,2022,8542,302171.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,242,FJI,Fiji,False,X,2022,8542,661.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,246,FIN,Finland,False,X,2022,8542,3913064.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,251,FRA,France,False,X,2022,8542,427522548.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,276,DEU,Germany,False,X,2022,8542,1249591037.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,304,GRL,Greenland,False,X,2022,8542,23374.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,316,GUM,Guam,False,X,2022,8542,39.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,328,GUY,Guyana,False,X,2022,8542,4200.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,334,HMD,Heard Island and McDonald Islands,False,X,2022,8542,275545.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,340,HND,Honduras,False,X,2022,8542,57038.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,344,HKG,"China, Hong Kong SAR",False,X,2022,8542,7762562471.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,348,HUN,Hungary,False,X,2022,8542,67770310.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,352,ISL,Iceland,False,X,2022,8542,134049.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,360,IDN,Indonesia,False,X,2022,8542,5937813.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,372,IRL,Ireland,False,X,2022,8542,146550281.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,376,ISR,Israel,False,X,2022,8542,63310246.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,380,ITA,Italy,False,X,2022,8542,14783982.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,608,PHL,Philippines,392,JPN,Japan,False,X,2022,8542,1996196042.0,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
